USGS,site_no,Date,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,
USGS,9163500,4/14/81,,,,,,,,,
USGS,9163500,4/15/81,,,,,,,,,
USGS,9163500,4/16/81,,,,,,,,,
USGS,9163500,4/17/81,,,,,,,,,
USGS,9163500,4/18/81,,,,,,,,,
USGS,9163500,4/19/81,,,,,,,,,
USGS,9163500,4/20/81,,,,,,,,,
USGS,9163500,4/21/81,,,,,,,,,
USGS,9163500,4/22/81,,,,,,,,,
USGS,9163500,4/23/81,,,,,,,,,
USGS,9163500,4/24/81,,,,,,,,,
USGS,9163500,4/25/81,,,,,,,,,
USGS,9163500,4/26/81,,,,,,,,,
USGS,9163500,4/27/81,,,,,,,,,
USGS,9163500,4/28/81,,,,,,,,,
USGS,9163500,4/29/81,,,,,,,,,
USGS,9163500,4/30/81,,,,,,,,,
USGS,9163500,5/1/81,,,,,,,,,
USGS,9163500,5/2/81,,,,,,,,,
USGS,9163500,5/3/81,,,,,,,,,
USGS,9163500,5/4/81,,,,,,,,,
USGS,9163500,5/5/81,,,,,,,,,
USGS,9163500,5/6/81,,,,,,,,,
USGS,9163500,5/7/81,,,,,,,,,
USGS,9163500,5/8/81,,,,,,,,,
USGS,9163500,5/9/81,,,,,,,,,
USGS,9163500,5/10/81,,,,,,,,,
USGS,9163500,5/11/81,,,,,,,,,
USGS,9163500,5/12/81,,,,,,,,,
USGS,9163500,5/13/81,,,,,,,,,
USGS,9163500,5/14/81,,,,,,,,,
USGS,9163500,5/15/81,,,,,,,,,
USGS,9163500,5/16/81,,,,,,,,,
USGS,9163500,5/17/81,,,,,,,,,
USGS,9163500,5/18/81,,,,,,,,,
USGS,9163500,5/19/81,,,,,,,,,
USGS,9163500,5/20/81,,,,,,,,,
USGS,9163500,5/21/81,,,,,,,,,
USGS,9163500,5/22/81,,,,,,,,,
USGS,9163500,5/23/81,,,,,,,,,
USGS,9163500,5/24/81,,,,,,,,,
USGS,9163500,5/25/81,,,,,,,,,
USGS,9163500,5/26/81,,,,,,,,,
USGS,9163500,5/27/81,,,,,,,,,
USGS,9163500,5/28/81,,,,,,,,,
USGS,9163500,5/29/81,,,,,,,,,
USGS,9163500,5/30/81,,,,,,,,,
USGS,9163500,5/31/81,,,,,,,,,
USGS,9163500,6/1/81,,,,,,,,,
USGS,9163500,6/2/81,,,,,,,,,
USGS,9163500,6/3/81,,,,,,,,,
USGS,9163500,6/4/81,,,,,,,,,
USGS,9163500,6/5/81,,,,,,,,,
USGS,9163500,6/6/81,,,,,,,,,
USGS,9163500,6/7/81,,,,,,,,,
USGS,9163500,6/8/81,,,,,,,,,
USGS,9163500,6/9/81,,,,,,,,,
USGS,9163500,6/10/81,,,,,,,,,
USGS,9163500,6/11/81,,,,,,,,,
USGS,9163500,6/12/81,,,,,,,,,
USGS,9163500,6/13/81,,,,,,,,,
USGS,9163500,6/14/81,,,,,,,,,
USGS,9163500,6/15/81,,,,,,,,,
USGS,9163500,6/16/81,,,,,,,,,
USGS,9163500,6/17/81,,,,,,,,,
USGS,9163500,6/18/81,,,,,,,,,
USGS,9163500,6/19/81,,,,,,,,,
USGS,9163500,6/20/81,,,,,,,,,
USGS,9163500,6/21/81,,,,,,,,,
USGS,9163500,6/22/81,,,,,,,,,
USGS,9163500,6/23/81,,,,,,,,,
USGS,9163500,6/24/81,,,,,,,,,
USGS,9163500,6/25/81,,,,,,,,,
USGS,9163500,6/26/81,,,,,,,,,
USGS,9163500,6/27/81,,,,,,,,,
USGS,9163500,6/28/81,,,,,,,,,
USGS,9163500,6/29/81,,,,,,,,,
USGS,9163500,6/30/81,,,,,,,,,
USGS,9163500,7/1/81,,,,,,,,,
USGS,9163500,7/2/81,,,,,,,,,
USGS,9163500,7/3/81,,,,,,,,,
USGS,9163500,7/4/81,,,,,,,,,
USGS,9163500,7/5/81,,,,,,,,,
USGS,9163500,7/6/81,,,,,,,,,
USGS,9163500,7/7/81,,,,,,,,,
USGS,9163500,7/8/81,,,,,,,,,
USGS,9163500,7/9/81,,,,,,,,,
USGS,9163500,7/10/81,,,,,,,,,
USGS,9163500,7/11/81,,,,,,,,,
USGS,9163500,7/12/81,,,,,,,,,
USGS,9163500,7/13/81,,,,,,,,,
USGS,9163500,7/14/81,,,,,,,,,
USGS,9163500,7/15/81,,,,,,,,,
USGS,9163500,7/16/81,,,,,,,,,
USGS,9163500,7/17/81,,,,,,,,,
USGS,9163500,7/18/81,,,,,,,,,
USGS,9163500,7/19/81,,,,,,,,,
USGS,9163500,7/20/81,,,,,,,,,
USGS,9163500,7/21/81,,,,,,,,,
USGS,9163500,7/22/81,,,,,,,,,
USGS,9163500,7/23/81,,,,,,,,,
USGS,9163500,7/24/81,,,,,,,,,
USGS,9163500,7/25/81,,,,,,,,,
USGS,9163500,7/26/81,,,,,,,,,
USGS,9163500,7/27/81,,,,,,,,,
USGS,9163500,7/28/81,,,,,,,,,
USGS,9163500,7/29/81,,,,,,,,,
USGS,9163500,7/30/81,,,,,,,,,
USGS,9163500,7/31/81,,,,,,,,,
USGS,9163500,8/1/81,,,,,,,,,
USGS,9163500,8/2/81,,,,,,,,,
USGS,9163500,8/3/81,,,,,,,,,
USGS,9163500,8/4/81,,,,,,,,,
USGS,9163500,8/5/81,,,,,,,,,
USGS,9163500,8/6/81,,,,,,,,,
USGS,9163500,8/7/81,,,,,,,,,
USGS,9163500,8/8/81,,,,,,,,,
USGS,9163500,8/9/81,,,,,,,,,
USGS,9163500,8/10/81,,,,,,,,,
USGS,9163500,8/11/81,,,,,,,,,
USGS,9163500,8/12/81,,,,,,,,,
USGS,9163500,8/13/81,,,,,,,,,
USGS,9163500,8/14/81,,,,,,,,,
USGS,9163500,8/15/81,,,,,,,,,
USGS,9163500,8/16/81,,,,,,,,,
USGS,9163500,8/17/81,,,,,,,,,
USGS,9163500,8/18/81,,,,,,,,,
USGS,9163500,8/19/81,,,,,,,,,
USGS,9163500,8/20/81,,,,,,,,,
USGS,9163500,8/21/81,,,,,,,,,
USGS,9163500,8/22/81,,,,,,,,,
USGS,9163500,8/23/81,,,,,,,,,
USGS,9163500,8/24/81,,,,,,,,,
USGS,9163500,8/25/81,,,,,,,,,
USGS,9163500,8/26/81,,,,,,,,,
USGS,9163500,8/27/81,,,,,,,,,
USGS,9163500,8/28/81,,,,,,,,,
USGS,9163500,8/29/81,,,,,,,,,
USGS,9163500,8/30/81,,,,,,,,,
USGS,9163500,8/31/81,,,,,,,,,
USGS,9163500,9/1/81,,,,,,,,,
USGS,9163500,9/2/81,,,,,,,,,
USGS,9163500,9/3/81,,,,,,,,,
USGS,9163500,9/4/81,,,,,,,,,
USGS,9163500,9/5/81,,,,,,,,,
USGS,9163500,9/6/81,,,,,,,,,
USGS,9163500,9/7/81,,,,,,,,,
USGS,9163500,9/8/81,,,,,,,,,
USGS,9163500,9/9/81,,,,,,,,,
USGS,9163500,9/10/81,,,,,,,,,
USGS,9163500,9/11/81,,,,,,,,,
USGS,9163500,9/12/81,,,,,,,,,
USGS,9163500,9/13/81,,,,,,,,,
USGS,9163500,9/14/81,,,,,,,,,
USGS,9163500,9/15/81,,,,,,,,,
USGS,9163500,9/16/81,,,,,,,,,
USGS,9163500,9/17/81,,,,,,,,,
USGS,9163500,9/18/81,,,,,,,,,
USGS,9163500,9/19/81,,,,,,,,,
USGS,9163500,9/20/81,,,,,,,,,
USGS,9163500,9/21/81,,,,,,,,,
USGS,9163500,9/22/81,,,,,,,,,
USGS,9163500,9/23/81,,,,,,,,,
USGS,9163500,9/24/81,,,,,,,,,
USGS,9163500,9/25/81,,,,,,,,,
USGS,9163500,9/26/81,,,,,,,,,
USGS,9163500,9/27/81,,,,,,,,,
USGS,9163500,9/28/81,,,,,,,,,
USGS,9163500,9/29/81,,,,,,,,,
USGS,9163500,9/30/81,,,,,,,,,
USGS,9163500,10/1/81,,,,,,,,,
USGS,9163500,10/2/81,,,,,,,,,
USGS,9163500,10/3/81,,,,,,,,,
USGS,9163500,10/4/81,,,,,,,,,
USGS,9163500,10/5/81,,,,,,,,,
USGS,9163500,10/6/81,,,,,,,,,
USGS,9163500,10/7/81,,,,,,,,,
USGS,9163500,10/8/81,,,,,,,,,
USGS,9163500,10/9/81,,,,,,,,,
USGS,9163500,10/10/81,,,,,,,,,
USGS,9163500,10/11/81,,,,,,,,,
USGS,9163500,10/12/81,,,,,,,,,
USGS,9163500,10/13/81,,,,,,,,,
USGS,9163500,10/14/81,,,,,,,,,
USGS,9163500,10/15/81,,,,,,,,,
USGS,9163500,10/16/81,,,,,,,,,
USGS,9163500,10/17/81,,,,,,,,,
USGS,9163500,10/18/81,,,,,,,,,
USGS,9163500,10/19/81,,,,,,,,,
USGS,9163500,10/20/81,,,,,,,,,
USGS,9163500,10/21/81,,,,,,,,,
USGS,9163500,10/22/81,,,,,,,,,
USGS,9163500,10/23/81,,,,,,,,,
USGS,9163500,10/24/81,,,,,,,,,
USGS,9163500,10/25/81,,,,,,,,,
USGS,9163500,10/26/81,,,,,,,,,
USGS,9163500,10/27/81,,,,,,,,,
USGS,9163500,10/28/81,,,,,,,,,
USGS,9163500,10/29/81,,,,,,,,,
USGS,9163500,10/30/81,,,,,,,,,
USGS,9163500,10/31/81,,,,,,,,,
USGS,9163500,11/1/81,,,,,,,,,
USGS,9163500,11/2/81,,,,,,,,,
USGS,9163500,11/3/81,,,,,,,,,
USGS,9163500,11/4/81,,,,,,,,,
USGS,9163500,11/5/81,,,,,,,,,
USGS,9163500,11/6/81,,,,,,,,,
USGS,9163500,11/7/81,,,,,,,,,
USGS,9163500,11/8/81,,,,,,,,,
USGS,9163500,11/9/81,,,,,,,,,
USGS,9163500,11/10/81,,,,,,,,,
USGS,9163500,11/11/81,,,,,,,,,
USGS,9163500,11/12/81,,,,,,,,,
USGS,9163500,11/13/81,,,,,,,,,
USGS,9163500,11/14/81,,,,,,,,,
USGS,9163500,11/15/81,,,,,,,,,
USGS,9163500,11/16/81,,,,,,,,,
USGS,9163500,11/17/81,,,,,,,,,
USGS,9163500,11/18/81,,,,,,,,,
USGS,9163500,11/19/81,,,,,,,,,
USGS,9163500,11/20/81,,,,,,,,,
USGS,9163500,11/21/81,,,,,,,,,
USGS,9163500,11/22/81,,,,,,,,,
USGS,9163500,11/23/81,,,,,,,,,
USGS,9163500,11/24/81,,,,,,,,,
USGS,9163500,11/25/81,,,,,,,,,
USGS,9163500,11/26/81,,,,,,,,,
USGS,9163500,11/27/81,,,,,,,,,
USGS,9163500,11/28/81,,,,,,,,,
USGS,9163500,11/29/81,,,,,,,,,
USGS,9163500,11/30/81,,,,,,,,,
USGS,9163500,12/1/81,,,,,,,,,
USGS,9163500,12/2/81,,,,,,,,,
USGS,9163500,12/3/81,,,,,,,,,
USGS,9163500,12/4/81,,,,,,,,,
USGS,9163500,12/5/81,,,,,,,,,
USGS,9163500,12/6/81,,,,,,,,,
USGS,9163500,12/7/81,,,,,,,,,
USGS,9163500,12/8/81,,,,,,,,,
USGS,9163500,12/9/81,,,,,,,,,
USGS,9163500,12/10/81,,,,,,,,,
USGS,9163500,12/11/81,,,,,,,,,
USGS,9163500,12/12/81,,,,,,,,,
USGS,9163500,12/13/81,,,,,,,,,
USGS,9163500,12/14/81,,,,,,,,,
USGS,9163500,12/15/81,,,,,,,,,
USGS,9163500,12/16/81,,,,,,,,,
USGS,9163500,12/17/81,,,,,,,,,
USGS,9163500,12/18/81,,,,,,,,,
USGS,9163500,12/19/81,,,,,,,,,
USGS,9163500,12/20/81,,,,,,,,,
USGS,9163500,12/21/81,,,,,,,,,
USGS,9163500,12/22/81,,,,,,,,,
USGS,9163500,12/23/81,,,,,,,,,
USGS,9163500,12/24/81,,,,,,,,,
USGS,9163500,12/25/81,,,,,,,,,
USGS,9163500,12/26/81,,,,,,,,,
USGS,9163500,12/27/81,,,,,,,,,
USGS,9163500,12/28/81,,,,,,,,,
USGS,9163500,12/29/81,,,,,,,,,
USGS,9163500,12/30/81,,,,,,,,,
USGS,9163500,12/31/81,,,,,,,,,
USGS,9163500,1/1/82,,,,,,,,,
USGS,9163500,1/2/82,,,,,,,,,
USGS,9163500,1/3/82,,,,,,,,,
USGS,9163500,1/4/82,,,,,,,,,
USGS,9163500,1/5/82,,,,,,,,,
USGS,9163500,1/6/82,,,,,,,,,
USGS,9163500,1/7/82,,,,,,,,,
USGS,9163500,1/8/82,,,,,,,,,
USGS,9163500,1/9/82,,,,,,,,,
USGS,9163500,1/10/82,,,,,,,,,
USGS,9163500,1/11/82,,,,,,,,,
USGS,9163500,1/12/82,,,,,,,,,
USGS,9163500,1/13/82,,,,,,,,,
USGS,9163500,1/14/82,,,,,,,,,
USGS,9163500,1/15/82,,,,,,,,,
USGS,9163500,1/16/82,,,,,,,,,
USGS,9163500,1/17/82,,,,,,,,,
USGS,9163500,1/18/82,,,,,,,,,
USGS,9163500,1/19/82,,,,,,,,,
USGS,9163500,1/20/82,,,,,,,,,
USGS,9163500,1/21/82,,,,,,,,,
USGS,9163500,1/22/82,,,,,,,,,
USGS,9163500,1/23/82,,,,,,,,,
USGS,9163500,1/24/82,,,,,,,,,
USGS,9163500,1/25/82,,,,,,,,,
USGS,9163500,1/26/82,,,,,,,,,
USGS,9163500,1/27/82,,,,,,,,,
USGS,9163500,1/28/82,,,,,,,,,
USGS,9163500,1/29/82,,,,,,,,,
USGS,9163500,1/30/82,,,,,,,,,
USGS,9163500,1/31/82,,,,,,,,,
USGS,9163500,2/1/82,,,,,,,,,
USGS,9163500,2/2/82,,,,,,,,,
USGS,9163500,2/3/82,,,,,,,,,
USGS,9163500,2/4/82,,,,,,,,,
USGS,9163500,2/5/82,,,,,,,,,
USGS,9163500,2/6/82,,,,,,,,,
USGS,9163500,2/7/82,,,,,,,,,
USGS,9163500,2/8/82,,,,,,,,,
USGS,9163500,2/9/82,,,,,,,,,
USGS,9163500,2/10/82,,,,,,,,,
USGS,9163500,2/11/82,,,,,,,,,
USGS,9163500,2/12/82,,,,,,,,,
USGS,9163500,2/13/82,,,,,,,,,
USGS,9163500,2/14/82,,,,,,,,,
USGS,9163500,2/15/82,,,,,,,,,
USGS,9163500,2/16/82,,,,,,,,,
USGS,9163500,2/17/82,,,,,,,,,
USGS,9163500,2/18/82,,,,,,,,,
USGS,9163500,2/19/82,,,,,,,,,
USGS,9163500,2/20/82,,,,,,,,,
USGS,9163500,2/21/82,,,,,,,,,
USGS,9163500,2/22/82,,,,,,,,,
USGS,9163500,2/23/82,,,,,,,,,
USGS,9163500,2/24/82,,,,,,,,,
USGS,9163500,2/25/82,,,,,,,,,
USGS,9163500,2/26/82,,,,,,,,,
USGS,9163500,2/27/82,,,,,,,,,
USGS,9163500,2/28/82,,,,,,,,,
USGS,9163500,3/1/82,,,,,,,,,
USGS,9163500,3/2/82,,,,,,,,,
USGS,9163500,3/3/82,,,,,,,,,
USGS,9163500,3/4/82,,,,,,,,,
USGS,9163500,3/5/82,,,,,,,,,
USGS,9163500,3/6/82,,,,,,,,,
USGS,9163500,3/7/82,,,,,,,,,
USGS,9163500,3/8/82,,,,,,,,,
USGS,9163500,3/9/82,,,,,,,,,
USGS,9163500,3/10/82,,,,,,,,,
USGS,9163500,3/11/82,,,,,,,,,
USGS,9163500,3/12/82,,,,,,,,,
USGS,9163500,3/13/82,,,,,,,,,
USGS,9163500,3/14/82,,,,,,,,,
USGS,9163500,3/15/82,,,,,,,,,
USGS,9163500,3/16/82,,,,,,,,,
USGS,9163500,3/17/82,,,,,,,,,
USGS,9163500,3/18/82,,,,,,,,,
USGS,9163500,3/19/82,,,,,,,,,
USGS,9163500,3/20/82,,,,,,,,,
USGS,9163500,3/21/82,,,,,,,,,
USGS,9163500,3/22/82,,,,,,,,,
USGS,9163500,3/23/82,,,,,,,,,
USGS,9163500,3/24/82,,,,,,,,,
USGS,9163500,3/25/82,,,,,,,,,
USGS,9163500,3/26/82,,,,,,,,,
USGS,9163500,3/27/82,,,,,,,,,
USGS,9163500,3/28/82,,,,,,,,,
USGS,9163500,3/29/82,,,,,,,,,
USGS,9163500,3/30/82,,,,,,,,,
USGS,9163500,3/31/82,,,,,,,,,
USGS,9163500,4/1/82,,,,,,,,,
USGS,9163500,4/2/82,,,,,,,,,
USGS,9163500,4/3/82,,,,,,,,,
USGS,9163500,4/4/82,,,,,,,,,
USGS,9163500,4/5/82,,,,,,,,,
USGS,9163500,4/6/82,,,,,,,,,
USGS,9163500,4/7/82,,,,,,,,,
USGS,9163500,4/8/82,,,,,,,,,
USGS,9163500,4/9/82,,,,,,,,,
USGS,9163500,4/10/82,,,,,,,,,
USGS,9163500,4/11/82,,,,,,,,,
USGS,9163500,4/12/82,,,,,,,,,
USGS,9163500,4/13/82,,,,,,,,,
USGS,9163500,4/14/82,,,,,,,,,
USGS,9163500,4/15/82,,,,,,,,,
USGS,9163500,4/16/82,,,,,,,,,
USGS,9163500,4/17/82,,,,,,,,,
USGS,9163500,4/18/82,,,,,,,,,
USGS,9163500,4/19/82,,,,,,,,,
USGS,9163500,4/20/82,,,,,,,,,
USGS,9163500,4/21/82,,,,,,,,,
USGS,9163500,4/22/82,,,,,,,,,
USGS,9163500,4/23/82,,,,,,,,,
USGS,9163500,4/24/82,,,,,,,,,
USGS,9163500,4/25/82,,,,,,,,,
USGS,9163500,4/26/82,,,,,,,,,
USGS,9163500,4/27/82,,,,,,,,,
USGS,9163500,4/28/82,,,,,,,,,
USGS,9163500,4/29/82,,,,,,,,,
USGS,9163500,4/30/82,,,,,,,,,
USGS,9163500,5/1/82,,,,,,,,,
USGS,9163500,5/2/82,,,,,,,,,
USGS,9163500,5/3/82,,,,,,,,,
USGS,9163500,5/4/82,,,,,,,,,
USGS,9163500,5/5/82,,,,,,,,,
USGS,9163500,5/6/82,,,,,,,,,
USGS,9163500,5/7/82,,,,,,,,,
USGS,9163500,5/8/82,,,,,,,,,
USGS,9163500,5/9/82,,,,,,,,,
USGS,9163500,5/10/82,,,,,,,,,
USGS,9163500,5/11/82,,,,,,,,,
USGS,9163500,5/12/82,,,,,,,,,
USGS,9163500,5/13/82,,,,,,,,,
USGS,9163500,5/14/82,,,,,,,,,
USGS,9163500,5/15/82,,,,,,,,,
USGS,9163500,5/16/82,,,,,,,,,
USGS,9163500,5/17/82,,,,,,,,,
USGS,9163500,5/18/82,,,,,,,,,
USGS,9163500,5/19/82,,,,,,,,,
USGS,9163500,5/20/82,,,,,,,,,
USGS,9163500,5/21/82,,,,,,,,,
USGS,9163500,5/22/82,,,,,,,,,
USGS,9163500,5/23/82,,,,,,,,,
USGS,9163500,5/24/82,,,,,,,,,
USGS,9163500,5/25/82,,,,,,,,,
USGS,9163500,5/26/82,,,,,,,,,
USGS,9163500,5/27/82,,,,,,,,,
USGS,9163500,5/28/82,,,,,,,,,
USGS,9163500,5/29/82,,,,,,,,,
USGS,9163500,5/30/82,,,,,,,,,
USGS,9163500,5/31/82,,,,,,,,,
USGS,9163500,6/1/82,,,,,,,,,
USGS,9163500,6/2/82,,,,,,,,,
USGS,9163500,6/3/82,,,,,,,,,
USGS,9163500,6/4/82,,,,,,,,,
USGS,9163500,6/5/82,,,,,,,,,
USGS,9163500,6/6/82,,,,,,,,,
USGS,9163500,6/7/82,,,,,,,,,
USGS,9163500,6/8/82,,,,,,,,,
USGS,9163500,6/9/82,,,,,,,,,
USGS,9163500,6/10/82,,,,,,,,,
USGS,9163500,6/11/82,,,,,,,,,
USGS,9163500,6/12/82,,,,,,,,,
USGS,9163500,6/13/82,,,,,,,,,
USGS,9163500,6/14/82,,,,,,,,,
USGS,9163500,6/15/82,,,,,,,,,
USGS,9163500,6/16/82,,,,,,,,,
USGS,9163500,6/17/82,,,,,,,,,
USGS,9163500,6/18/82,,,,,,,,,
USGS,9163500,6/19/82,,,,,,,,,
USGS,9163500,6/20/82,,,,,,,,,
USGS,9163500,6/21/82,,,,,,,,,
USGS,9163500,6/22/82,,,,,,,,,
USGS,9163500,6/23/82,,,,,,,,,
USGS,9163500,6/24/82,,,,,,,,,
USGS,9163500,6/25/82,,,,,,,,,
USGS,9163500,6/26/82,,,,,,,,,
USGS,9163500,6/27/82,,,,,,,,,
USGS,9163500,6/28/82,,,,,,,,,
USGS,9163500,6/29/82,,,,,,,,,
USGS,9163500,6/30/82,,,,,,,,,
USGS,9163500,7/1/82,,,,,,,,,
USGS,9163500,7/2/82,,,,,,,,,
USGS,9163500,7/3/82,,,,,,,,,
USGS,9163500,7/4/82,,,,,,,,,
USGS,9163500,7/5/82,,,,,,,,,
USGS,9163500,7/6/82,,,,,,,,,
USGS,9163500,7/7/82,,,,,,,,,
USGS,9163500,7/8/82,,,,,,,,,
USGS,9163500,7/9/82,,,,,,,,,
USGS,9163500,7/10/82,,,,,,,,,
USGS,9163500,7/11/82,,,,,,,,,
USGS,9163500,7/12/82,,,,,,,,,
USGS,9163500,7/13/82,,,,,,,,,
USGS,9163500,7/14/82,,,,,,,,,
USGS,9163500,7/15/82,,,,,,,,,
USGS,9163500,7/16/82,,,,,,,,,
USGS,9163500,7/17/82,,,,,,,,,
USGS,9163500,7/18/82,,,,,,,,,
USGS,9163500,7/19/82,,,,,,,,,
USGS,9163500,7/20/82,,,,,,,,,
USGS,9163500,7/21/82,,,,,,,,,
USGS,9163500,7/22/82,,,,,,,,,
USGS,9163500,7/23/82,,,,,,,,,
USGS,9163500,7/24/82,,,,,,,,,
USGS,9163500,7/25/82,,,,,,,,,
USGS,9163500,7/26/82,,,,,,,,,
USGS,9163500,7/27/82,,,,,,,,,
USGS,9163500,7/28/82,,,,,,,,,
USGS,9163500,7/29/82,,,,,,,,,
USGS,9163500,7/30/82,,,,,,,,,
USGS,9163500,7/31/82,,,,,,,,,
USGS,9163500,8/1/82,,,,,,,,,
USGS,9163500,8/2/82,,,,,,,,,
USGS,9163500,8/3/82,,,,,,,,,
USGS,9163500,8/4/82,,,,,,,,,
USGS,9163500,8/5/82,,,,,,,,,
USGS,9163500,8/6/82,,,,,,,,,
USGS,9163500,8/7/82,,,,,,,,,
USGS,9163500,8/8/82,,,,,,,,,
USGS,9163500,8/9/82,,,,,,,,,
USGS,9163500,8/10/82,,,,,,,,,
USGS,9163500,8/11/82,,,,,,,,,
USGS,9163500,8/12/82,,,,,,,,,
USGS,9163500,8/13/82,,,,,,,,,
USGS,9163500,8/14/82,,,,,,,,,
USGS,9163500,8/15/82,,,,,,,,,
USGS,9163500,8/16/82,,,,,,,,,
USGS,9163500,8/17/82,,,,,,,,,
USGS,9163500,8/18/82,,,,,,,,,
USGS,9163500,8/19/82,,,,,,,,,
USGS,9163500,8/20/82,,,,,,,,,
USGS,9163500,8/21/82,,,,,,,,,
USGS,9163500,8/22/82,,,,,,,,,
USGS,9163500,8/23/82,,,,,,,,,
USGS,9163500,8/24/82,,,,,,,,,
USGS,9163500,8/25/82,,,,,,,,,
USGS,9163500,8/26/82,,,,,,,,,
USGS,9163500,8/27/82,,,,,,,,,
USGS,9163500,8/28/82,,,,,,,,,
USGS,9163500,8/29/82,,,,,,,,,
USGS,9163500,8/30/82,,,,,,,,,
USGS,9163500,8/31/82,,,,,,,,,
USGS,9163500,9/1/82,,,,,,,,,
USGS,9163500,9/2/82,,,,,,,,,
USGS,9163500,9/3/82,,,,,,,,,
USGS,9163500,9/4/82,,,,,,,,,
USGS,9163500,9/5/82,,,,,,,,,
USGS,9163500,9/6/82,,,,,,,,,
USGS,9163500,9/7/82,,,,,,,,,
USGS,9163500,9/8/82,,,,,,,,,
USGS,9163500,9/9/82,,,,,,,,,
USGS,9163500,9/10/82,,,,,,,,,
USGS,9163500,9/11/82,,,,,,,,,
USGS,9163500,9/12/82,,,,,,,,,
USGS,9163500,9/13/82,,,,,,,,,
USGS,9163500,9/14/82,,,,,,,,,
USGS,9163500,9/15/82,,,,,,,,,
USGS,9163500,9/16/82,,,,,,,,,
USGS,9163500,9/17/82,,,,,,,,,
USGS,9163500,9/18/82,,,,,,,,,
USGS,9163500,9/19/82,,,,,,,,,
USGS,9163500,9/20/82,,,,,,,,,
USGS,9163500,9/21/82,,,,,,,,,
USGS,9163500,9/22/82,,,,,,,,,
USGS,9163500,9/23/82,,,,,,,,,
USGS,9163500,9/24/82,,,,,,,,,
USGS,9163500,9/25/82,,,,,,,,,
USGS,9163500,9/26/82,,,,,,,,,
USGS,9163500,9/27/82,,,,,,,,,
USGS,9163500,9/28/82,,,,,,,,,
USGS,9163500,9/29/82,,,,,,,,,
USGS,9163500,9/30/82,,,,,,,,,
USGS,9163500,10/1/82,,,,,,,,,
USGS,9163500,10/2/82,,,,,,,,,
USGS,9163500,10/3/82,,,,,,,,,
USGS,9163500,10/4/82,,,,,,,,,
USGS,9163500,10/5/82,,,,,,,,,
USGS,9163500,10/6/82,,,,,,,,,
USGS,9163500,10/7/82,,,,,,,,,
USGS,9163500,10/8/82,,,,,,,,,
USGS,9163500,10/9/82,,,,,,,,,
USGS,9163500,10/10/82,,,,,,,,,
USGS,9163500,10/11/82,,,,,,,,,
USGS,9163500,10/12/82,,,,,,,,,
USGS,9163500,10/13/82,,,,,,,,,
USGS,9163500,10/14/82,,,,,,,,,
USGS,9163500,10/15/82,,,,,,,,,
USGS,9163500,10/16/82,,,,,,,,,
USGS,9163500,10/17/82,,,,,,,,,
USGS,9163500,10/18/82,,,,,,,,,
USGS,9163500,10/19/82,,,,,,,,,
USGS,9163500,10/20/82,,,,,,,,,
USGS,9163500,10/21/82,,,,,,,,,
USGS,9163500,10/22/82,,,,,,,,,
USGS,9163500,10/23/82,,,,,,,,,
USGS,9163500,10/24/82,,,,,,,,,
USGS,9163500,10/25/82,,,,,,,,,
USGS,9163500,10/26/82,,,,,,,,,
USGS,9163500,10/27/82,,,,,,,,,
USGS,9163500,10/28/82,,,,,,,,,
USGS,9163500,10/29/82,,,,,,,,,
USGS,9163500,10/30/82,,,,,,,,,
USGS,9163500,10/31/82,,,,,,,,,
USGS,9163500,11/1/82,,,,,,,,,
USGS,9163500,11/2/82,,,,,,,,,
USGS,9163500,11/3/82,,,,,,,,,
USGS,9163500,11/4/82,,,,,,,,,
USGS,9163500,11/5/82,,,,,,,,,
USGS,9163500,11/6/82,,,,,,,,,
USGS,9163500,11/7/82,,,,,,,,,
USGS,9163500,11/8/82,,,,,,,,,
USGS,9163500,11/9/82,,,,,,,,,
USGS,9163500,11/10/82,,,,,,,,,
USGS,9163500,11/11/82,,,,,,,,,
USGS,9163500,11/12/82,,,,,,,,,
USGS,9163500,11/13/82,,,,,,,,,
USGS,9163500,11/14/82,,,,,,,,,
USGS,9163500,11/15/82,,,,,,,,,
USGS,9163500,11/16/82,,,,,,,,,
USGS,9163500,11/17/82,,,,,,,,,
USGS,9163500,11/18/82,,,,,,,,,
USGS,9163500,11/19/82,,,,,,,,,
USGS,9163500,11/20/82,,,,,,,,,
USGS,9163500,11/21/82,,,,,,,,,
USGS,9163500,11/22/82,,,,,,,,,
USGS,9163500,11/23/82,,,,,,,,,
USGS,9163500,11/24/82,,,,,,,,,
USGS,9163500,11/25/82,,,,,,,,,
USGS,9163500,11/26/82,,,,,,,,,
USGS,9163500,11/27/82,,,,,,,,,
USGS,9163500,11/28/82,,,,,,,,,
USGS,9163500,11/29/82,,,,,,,,,
USGS,9163500,11/30/82,,,,,,,,,
USGS,9163500,12/1/82,,,,,,,,,
USGS,9163500,12/2/82,,,,,,,,,
USGS,9163500,12/3/82,,,,,,,,,
USGS,9163500,12/4/82,,,,,,,,,
USGS,9163500,12/5/82,,,,,,,,,
USGS,9163500,12/6/82,,,,,,,,,
USGS,9163500,12/7/82,,,,,,,,,
USGS,9163500,12/8/82,,,,,,,,,
USGS,9163500,12/9/82,,,,,,,,,
USGS,9163500,12/10/82,,,,,,,,,
